AgeGroup,Divorced,YearsTogether,Divorced,Province,Divorced
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,1,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,35 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,1,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,36 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,1,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,37 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,1,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,38 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,39 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,1,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,40 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,1,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,41 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,42 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,1,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,43 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,1,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,44 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,1,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,45 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,46 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,47 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,1,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,48 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
,,49 years,0,,
